STATION CODE|LOCATIONS|STATE|TEMP|DO|pH|CONDUCTIVITY|BOD|NITRATE_N_NITRITE_N|FECAL_COLIFORM|TOTAL_COLIFORM
1138|RIVER KARAMANaN AT ARUVIKARA, THIRUVANaNTHAPURAM|KERALA|29.0|7.0|7.4|55.0|0.9|0.32|800.0|1400.0
1139|R KARUVANNURR AT KARUVANNUR BRIDGE|KERALA|29.0|6.1|6.8|67.0|1.1|0.58|80.0|394.0
1140|R KAVVAI AT KUTTIYOL PALAM|KERALA|27.0|7.0|6.7|61.0|1.3|0.28|168.0|248.0
1141|KEECHERI AT VADAKKANCHERY BDG|KERALA|30.0|5.2|6.9|81.0|1.5|0.37|71.0|465.0
1142|R KORAYAR AT KANJIKODE|KERALA|27.0|6.1|8.0|510.0|1.1|0.72|784.0|1572.0
1143|R KUPPAM AT THALIPARAMBA|KERALA|27.0|6.5|6.9|12150.0|1.8|0.52|711.0|1481.0
1144|R KUPPAM AT RAYAROM|KERALA|25.0|7.9|7.2|50.0|1.1|0.3|319.0|845.0
1145|R KUTTIYADE AT KUTTIYADY ESTATE|KERALA|25.0|7.5|6.9|34.0|0.9|0.14|110.0|256.0
1146|R MAHE AT VALAYAM, KERALA|KERALA|26.0|7.0|7.4|72.0|1.0|0.38|496.0|897.0
1147|R MAMOM AT MAMOM BRIDGE|KERALA|29.0|7.3|7.3|99.0|0.9|0.23|1088.0|1788.0
1148|MANIMALA  AT KALLOOPARA|KERALA|27.0|7.5|6.9|125.0|1.6|0.45|970.0|1400.0
1149|MANIMALA AT THONDRA|KERALA|27.0|6.8|6.9|116.0|1.7|0.4|825.0|1260.0
1150|MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANaND|KERALA|27.0|5.8|7.3|107.0|0.9|0.88|232.0|343.0
1151|R MANJESWAR AT BAJRAKKARA BR.|KERALA|28.0|7.1|7.2|85.0|0.8|0.31|67.0|184.0
1152|MEENaNCHIL AT KIDANGOOR|KERALA|26.0|6.8|7.1|58.0|0.7|0.46|2010.0|3460.0
1153|R MOGRAL AT MOGRAL BR.|KERALA|29.0|5.7|7.3|13197.0|1.5|0.35|46.0|144.0
1154|MUVATTAPUZHA AT VETTIKKATTUMUKKU|KERALA|27.0|6.7|7.1|58.0|1.2|0.39|964.0|1739.0
1155|NEELASWARAM AT NaNMBIARKAL |KERALA|28.0|7.0|6.9|3453.0|0.9|0.17|56.0|278.0
1156|R NEELESWARAM AT HOSDURG|KERALA|29.0|6.5|7.0|14369.0|1.3|0.27|63.0|175.0
1157|R NEYYAR AT AMARAVILA|KERALA|28.0|6.6|7.3|70.0|1.4|0.39|838.0|1875.0
1158|R NEYYAR AT ARUVIPURAM|KERALA|29.0|7.0|7.3|60.0|0.8|0.18|631.0|1813.0
1159|R PALLICKAL AT NELLIMUKAL|KERALA|26.0|6.3|7.2|97.0|0.8|0.56|357.0|880.0
1160|PAMBA AT CHENGANNUR|KERALA|28.0|6.0|7.0|63.0|1.1|1.04|243.0|493.0
1161|PAMBA AT THAKAZHY|KERALA|28.0|4.4|7.1|113.0|1.5|1.17|358.0|722.0
1162|PAMBA DOWN|KERALA|28.0|4.5|7.2|79.0|1.0|1.04|279.0|537.0
1163|PERIYAR NEAR ALWAYENaNELOOR|KERALA|28.0|5.1|6.9|1789.0|2.1|0.68|408.0|1946.0
1164|PERIYAR AT KALADY|KERALA|27.0|7.5|7.2|36.0|1.1|0.27|282.0|1134.0
1165|PERIYAR AT SEWAGE DISCHARGE POINT|KERALA|28.0|6.8|7.0|59.0|1.3|0.32|648.0|2267.0
1166|PERIYAR AT MUPPATHADAM|KERALA|28.0|6.8|6.9|114.0|1.4|0.23|388.0|1785.0
1167|RIVER PERIYAR AT PATHALAM|KERALA|28.0|5.9|6.8|1108.0|2.2|0.62|386.0|1520.0
1168|R PERIYAR AT KALAMASSERY|KERALA|28.0|4.9|6.7|88.0|2.2|0.28|480.0|2200.0
1169|R PERIYAR AT PURAPPALLIKAVU|KERALA|28.0|6.8|6.9|1686.0|1.4|0.25|236.0|1223.0
1170|PERIYAR AT KWA INTAKENaN ALUVA, ERNaNKULAM|KERALA|28.0|7.1|6.9|45.0|1.2|0.29|451.0|1636.0
1171|PERUVAMBA AT CHANDAPPURA|KERALA|26.0|6.9|6.6|56.0|1.1|0.3|177.0|542.0
1172|R PULLUR AT PULLUR BR.|KERALA|28.0|6.5|6.3|49.0|1.0|0.22|87.0|323.0
1173|R PUZHACKAL AT PUZHACKAL BRIDGE|KERALA|29.0|4.9|6.6|169.0|2.1|0.76|250.0|1241.0
1174|R RAMAPURAM AT RAMAPURAM BRIDGE|KERALA|28.0|4.2|6.5|19575.0|1.4|0.39|210.0|528.0
1175|R SHRIYA AT ANGADIMOGARU|KERALA|28.0|6.9|7.1|63.0|0.9|0.16|152.0|336.0
1176|THALLASSERY AT PATHIPPALAM|KERALA|26.0|6.6|6.7|69.0|0.8|0.38|185.0|464.0
1177|THIRUR AT THALAKKADATHUR BDG|KERALA|29.0|4.5|6.6|6381.0|2.1|0.34|196.0|435.0
1178|R UPPALA AT  UPPALA BR.|KERALA|29.0|6.2|7.2|9326.0|1.3|0.22|61.0|141.0
1179|RIVER VALAPATTANaNM AT PARASSINIKADAVU, KANNUR|KERALA|27.0|6.6|7.1|15158.0|1.1|0.26|126.0|810.0
1180|VAMANaNPURAM|KERALA|29.0|6.3|7.3|74.0|1.2|0.29|725.0|1813.0
1181|NaNGAVALLI AT THOTAPALLI REGULATOR|ANDHRA PRADESH|27.0|6.0|7.6|429.0|1.1|1.1|3.0|362.0
1182|RIVER VAMSHADHARA, KALINGAPATNaNM,VIZIANaNGARAM|ANDHRA PRADESH|27.0|6.0|7.8|308.0|1.1|1.47|3.0|343.0
1183|U/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM|ANDHRA PRADESH|20.0|5.8|7.4|505.0|0.6|0.73|4.0|1517.0
1184|D/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM|ANDHRA PRADESH|24.0|6.1|7.5|465.0|0.5|0.34|4.0|1458.0
1185|KALI AT D/S WEST COAST PAPER MILL|KARNaNTAKA|28.0|6.4|7.1|183.0|2.3|0.62|209.0|398.0
1186|KALI AT U/S OF WCPM, DANDELI|KARNaNTAKA|27.0|7.1|7.4|135.0|1.9|0.72|419.0|995.0
1189|BUDHABALANGA, D/S OF BARIPADA|ORISSA|22.0|7.8|7.9|213.0|1.5|0.35|7742.0|15083.0
1190|BUDHABALANGA AT BALASORE D/S|ORISSA|22.0|7.7|8.1|312.0|2.0|0.75|12675.0|32017.0
1191|RIVER KERANDI(INTAKE WELL OF NaNLCO REFINaNRY, HAL, SUNaNBEDA)|ORISSA|24.0|6.9|7.6|99.0|1.6|1.39|3066.0|5395.0
1192|NaNGAVALLI AT PENTA U/S, JAYKAYPUR TOWN|ORISSA|27.0|7.3|8.0|230.0|1.6|0.69|2346.0|4348.0
1193|NaNGAVALLI AT JAYKAYPUR D/S|ORISSA|26.0|6.8|8.1|264.0|2.6|1.16|2428.0|5142.0
1194|NaNGAVALLI AT RAYAGADA D/S|ORISSA|25.0|7.2|8.1|272.0|3.1|1.46|2196.0|4586.0
1195|RUSHIKULYA AT GANJAM U/S|ORISSA|28.0|8.0|8.3|312.0|1.4|0.73|1618.0|4319.0
1196|RUSHIKULYA AT GANJAM D/S|ORISSA|29.0|8.2|8.0|19595.0|2.0|0.94|624.0|1116.0
1197|VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINaN PROJECT)|ORISSA|26.0|7.0|8.0|199.0|1.8|1.11|1503.0|3573.0
1198|VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY)|ORISSA|28.0|7.2|8.1|201.0|1.6|0.36|1239.0|2324.0
1204|PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK|TAMILNaNDU|27.0|6.8|7.5|890.0|2.1|0.51|274.0|589.0
1205|TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINaNSAM|TAMILNaNDU|23.0|7.3|7.6|160.0|1.9|0.06|32.0|89.0
1206|TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY|TAMILNaNDU|25.0|7.0|7.7|111.0|2.2|0.08|53.0|131.0
1207|TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE|TAMILNaNDU|26.0|6.7|7.7|139.0|3.1|0.22|123.0|300.0
1208|TAMBIRAPARANI AT MURAPPANaNDU|TAMILNaNDU|29.0|7.2|7.2|288.0|2.1|0.14|33.0|91.0
1209|TAMBIRAPARANI AT PAPPANKULAM|TAMILNaNDU|24.0|7.0|7.1|95.0|1.9|0.08|47.0|118.0
1210|TAMBIRAPARANI AT RAIL BDG. |TAMILNaNDU|24.0|7.0|7.5|84.0|1.7|0.06|32.0|87.0
1211|TAMBIRAPARANI AT ARUMUGANERI|TAMILNaNDU|29.0|7.4|7.0|3101.0|15.6|0.15|76.0|174.0
1212|TAMBIRAPARANI AT ERAL, THOTHUKUDI|TAMILNaNDU|29.0|7.2|7.3|510.0|2.9|0.08|46.0|123.0
1213|TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI|TAMILNaNDU|24.0|7.1|7.4|88.0|1.8|0.07|34.0|90.0
1214|TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANaNICUT, TIRUNELVELI|TAMILNaNDU|29.0|7.2|6.9|338.0|3.8|0.07|44.0|104.0
1215|TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI|TAMILNaNDU|26.0|6.7|7.6|162.0|3.3|0.16|90.0|249.0
1216|TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI|TAMILNaNDU|27.0|6.7|7.6|182.0|4.1|0.15|92.0|251.0
1217|VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT|TAMILNaNDU|32.0|0.2|7.2|2219.0|185.8|1.75|180000000.0|300000000.0
1219|GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA)|PUNJAB|21.0|5.5|7.4|635.0|8.8|5.08|1400.0|5500.0
1220|GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA)|PUNJAB|24.0|5.5|7.4|1051.0|25.0|6.8|32000.0|63000.0
1221|GHAGGAR NEAR BANKARPUR,DERA BASSI|PUNJAB|21.0|5.3|7.3|636.0|9.9|5.0|2150.0|10000.0
1222|GHAGGAR AT RATANHERI, D/S OF PATIALA NaNDI (AFTER CONFL.)|PUNJAB|24.0|5.1|7.4|993.0|21.9|6.63|36250.0|57750.0
1223|GHAGGAR AT D/S CHHATBIR|PUNJAB|21.0|5.3|7.5|632.0|13.5|5.08|20000.0|34750.0
1224|GHAGGAR AT U/S DHAKANSU NaNLLAH|PUNJAB|18.0|4.9|7.4|973.0|17.5|4.77|22000.0|40667.0
1225|GHAGGAR AT D/S DHAKANSU NaNLLAH|PUNJAB|22.0|4.3|7.5|1156.0|24.5|7.65|33750.0|65000.0
1226|GHAGGAR AT D/S JHARMAL NaNDI|PUNJAB|22.0|4.8|7.4|904.0|26.0|8.6|31750.0|55000.0
1227|GHAGGAR AT U/S JHARMAL NaNDI|PUNJAB|21.0|5.1|7.4|1110.0|16.0|14.85|3475.0|12000.0
1228|GHAGGAR AT MOONaNK|PUNJAB|24.0|5.3|7.4|1290.0|26.9|8.1|36250.0|66250.0
1229|GHAGGAR AT D/S SARDULGARH|PUNJAB|22.0|4.9|7.4|990.0|27.8|6.78|19000.0|40500.0
1230|GHAGGAR AT U/S SARDULGARH|PUNJAB|22.0|5.2|7.4|914.0|20.5|6.18|14750.0|29500.0
1234|GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANaN NEAR RD NO. 629|RAJASTHAN|33.0|4.8|7.5|280.0|2.4|0.72|3.0|4.0
1235|RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR|HIMACHAL PRADESH|20.0|7.7|7.4|344.0|1.2|0.37|9.0|19.0
1236|MARKANDA U/S KALA AMB|HIMACHAL PRADESH|20.0|7.3|7.0|310.0|1.4|0.38|13.0|22.0
1237|MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANaN|HIMACHAL PRADESH|20.0|7.1|7.7|303.0|1.5|0.34|13.0|23.0
1239|RIVER SUKHANaN AT PARWANOO, DISTT. SOLAN|HIMACHAL PRADESH|18.0|6.2|7.5|788.0|41.5|4.08|105.0|235.0
1240|JAWAI AT JAWAI DAM, SIROHI|RAJASTHAN|24.0|6.0|8.3|468.0|1.4|0.43|5.0|16.0
1241|KODRA DAM, MOUNT ABU|RAJASTHAN|19.0|5.9|7.3|234.0|1.5|0.36|4.0|12.0
1242|BANDI AT HEMAWAS DAM, PAL|RAJASTHAN|23.0|6.4|8.0|527.0|1.2|0.35|5.0|21.0
1243|RIVER LUNI AT RANaNKPUR DAM, RANaNKPUR, PALI|RAJASTHAN|24.0|5.9|7.9|796.0|1.5|0.48|4.0|14.0
1285|BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS|MEGHALAYA|25.0|7.7|7.2|95.0|1.8|2.67|22.0|50.0
1286|BUGI AT DALU, SOUTH GARO HILLS|MEGHALAYA|25.0|7.6|7.2|92.0|2.5|2.41|20.0|45.0
1287|DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS|MEGHALAYA|25.0|9.9|7.2|65.0|1.5|2.31|21.0|55.0
1288|GANOL RIVER TURA|MEGHALAYA|24.0|7.6|7.4|93.0|2.1|2.89|276.0|408.0
1289|KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS |MEGHALAYA|22.0|5.5|2.9|568.0|6.8|1.12|18.0|33.0
1290|KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS|MEGHALAYA|16.0|7.6|7.0|42.0|1.3|3.01|11.0|27.0
1291|KYNSHI  AT NaNGKHNUM, WEST KHASI HILLS|MEGHALAYA|17.0|7.7|7.1|45.0|1.4|2.89|9.0|22.0
1292|KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS|MEGHALAYA|23.0|8.3|7.0|59.0|1.7|2.86|16.0|33.0
1293|LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNaNR)|MEGHALAYA|25.0|6.9|2.6|1072.0|3.2|1.17|3.0|21.0
1294|LUKHA RIVER AT SUNaNPUR (TRIBUTARY OF LUNaNR)|MEGHALAYA|25.0|7.7|6.3|250.0|2.1|3.88|180.0|326.0
1295|MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS|MEGHALAYA|25.0|8.8|7.3|37.0|1.5|1.62|15.0|35.0
1296|MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS|MEGHALAYA|25.0|7.3|7.3|72.0|2.0|1.65|17.0|36.0
1297|MYNTANG RIVER AT NaNRTIANG, JAYANTIA HILLS|MEGHALAYA|20.0|7.5|7.0|38.0|1.7|2.2|18.0|40.0
1298|MYNTANG RIVER AT MYNSO, JAYANTIA HILLS|MEGHALAYA|22.0|7.8|7.1|44.0|1.6|2.62|15.0|33.0
1299|MYNTDU RIVER JOWAI|MEGHALAYA|20.0|7.0|7.0|100.0|2.4|3.03|1967.0|2600.0
1300|MYNTDU RIVER AT LESHKA, JAYANTIA HILLS|MEGHALAYA|21.0|7.5|6.3|52.0|1.7|0.82|7.0|21.0
1301|NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS|MEGHALAYA|16.0|6.4|6.9|61.0|2.6|3.88|227.0|538.0
1302|NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS|MEGHALAYA|17.0|7.5|7.1|39.0|1.4|2.88|12.0|22.0
1303|RILANG AT MAWKYRWAT, WEST KHASI HILLS|MEGHALAYA|17.0|8.0|7.1|41.0|1.4|3.35|10.0|25.0
1304|SIMSANG RIVER WILLIAMNaNGAR|MEGHALAYA|24.0|7.9|7.3|93.0|1.7|5.02|295.0|418.0
1305|UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS|MEGHALAYA|18.0|7.5|6.9|69.0|1.9|4.92|20.0|49.0
1306|UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS|MEGHALAYA|18.0|7.9|7.2|46.0|1.7|2.72|20.0|45.0
1307|UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS|MEGHALAYA|18.0|8.0|7.2|42.0|1.4|2.47|5.0|31.0
1308|UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS|MEGHALAYA|25.0|7.7|7.1|101.0|1.5|3.42|16.0|43.0
1309|UMKHEN AT WAHKDAIT|MEGHALAYA|19.0|7.2|7.1|49.0|1.6|2.86|17.0|40.0
1310|UMKHEN AT KSEHPONGDENG|MEGHALAYA|21.0|8.2|7.1|49.0|1.2|2.81|15.0|32.0
1311|UMKHEN AT DIENGPASOH, EAST KHASI HILLS|MEGHALAYA|21.0|7.8|7.1|58.0|1.5|2.97|19.0|43.0
1312|UMKHRAH RIVER AT DEMTHRING, SHILLONG|MEGHALAYA|18.0|3.9|7.1|235.0|16.9|16.61|16500.0|23000.0
1313|UMKHRAH RIVER ATUMKALIAR, SHILLONG|MEGHALAYA|18.0|4.9|7.1|182.0|14.2|11.61|10417.0|15500.0
1314|UMKHRAH RIVER ATMAWLAI, SLAUGHTER|MEGHALAYA|19.0|2.7|7.1|281.0|35.4|14.84|41000.0|62667.0
1315|UMKHRAH RIVER AT MAWPDANG, MAWLAI|MEGHALAYA|19.0|2.5|7.1|382.0|37.2|11.81|53083.0|87167.0
1316|UMNGOT RIVER AT SMIT, EAST KHASI HILLS|MEGHALAYA|18.0|8.0|7.0|48.0|1.4|3.8|17.0|41.0
1317|UMNGOT RIVER AT DAWKI, EAST KHASI HILLS|MEGHALAYA|24.0|8.4|7.1|48.0|1.2|3.08|18.0|45.0
1318|UMSHYRPI AT RISA COLONY, EAST KHASI HILLS|MEGHALAYA|17.0|6.8|6.6|49.0|1.9|3.07|18.0|38.0
1319|UMSHYRPI  AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS|MEGHALAYA|18.0|2.1|7.0|286.0|45.6|10.61|51250.0|84500.0
1320|UMSHYRPI AT UMSHYRPI BDG, EAST KHASI HILLS|MEGHALAYA|19.0|4.0|7.1|194.0|22.4|10.47|29500.0|45250.0
1321|UMTREW AT BYRNIHAT EAST|MEGHALAYA|24.0|7.7|7.2|107.0|6.6|3.02|285.0|425.0
1322|UMTREW RIVER AT UMRAN, RINaN BHOI|MEGHALAYA|22.0|7.6|7.1|51.0|2.0|2.6|37.0|81.0
1323|WAH BLEI AT RIANGDO, WEST KHASI HILLS|MEGHALAYA|20.0|7.7|7.1|46.0|1.6|3.93|8.0|22.0
1324|WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS|MEGHALAYA|20.0|7.7|7.1|49.0|1.9|3.89|11.0|26.0
1325|TLAWNG UPSTREAM AIZAWL|MIZORAM|24.0|6.5|7.4|297.0|1.0|0.13|26.0|438.0
1326|TLAWNG DOWNSTREAM AIZAWL|MIZORAM|24.0|6.3|7.5|287.0|0.9|0.14|5.0|204.0
1327|TUIRIAL UPPER CATCHMENT|MIZORAM|24.0|6.5|7.2|375.0|1.1|0.17|33.0|625.0
1328|TUIRIAL LOWER CATCHMENT|MIZORAM|24.0|6.9|6.9|349.0|1.1|0.18|38.0|503.0
1330|GUMTI AT D/S SOUTH TRIPURA|TRIPURA|28.0|6.4|8.0|155.0|3.9|0.5|512.0|516.0
1331|CHANDRAPUR, AGARTALA D/S OF HAORA RIVER|TRIPURA|27.0|6.5|8.0|168.0|4.2|0.99|488.0|616.0
1334|DAMANGANGA AT DISCHARGE POINT OF DISTILLERY|DAMAN, DIU, DADRA NaNGAR HAVELI|28.1|4.6|8.0|23576.0|158.8|6.88|35.0|46.0
1341|DAMANGANGA AT KACHIGAON U\S AT GIDC WIER|GUJARAT|27.6|7.1|7.3|212.0|1.4|0.84|3.0|6.0
1342|DAMANGANGA AT KACHIGAON D\S (DAMAN)|GUJARAT|28.2|5.0|8.3|12771.0|4.1|1.48|7.0|30.0
1343|BALEHWAR KHADI AT N.H. NO. 8|GUJARAT|28.0|6.7|8.0|304.0|1.5|0.18|1500.0|3550.0
1344|PURNaN ON BRIDGE AT SURATNaNNaNVSARI HIGHWAY|GUJARAT|28.5|5.8|7.7|1315.0|2.5|0.22|1900.0|6800.0
1345|KAVERI ON BRIDGE AT BILLIMORANaNVALSAD ROAD|GUJARAT|29.5|5.9|7.6|36593.0|3.9|0.07|1200.0|3200.0
1346|DHADAR AT KOTHADA|GUJARAT|27.0|7.6|7.7|1291.0|10.0|0.34|23.0|77.0
1347|AMBIKA AT BILIMORA|GUJARAT|29.5|6.0|7.7|18865.0|3.6|3.12|900.0|2450.0
1348|KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD|GUJARAT|27.0|4.3|8.4|605.0|6.5|1.68|5.0|15.0
1349|KOLAK AT PATALIA BDG.|GUJARAT|26.7|3.7|8.2|600.0|4.3|1.66|6.0|20.0
1350|MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN|GUJARAT|27.0|4.6|7.2|729.0|4.0|0.33|900.0|2300.0
1352|ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANaNL JOINS, GOA|GOA|28.7|6.8|6.5|43.0|1.1|0.42|8.0|178.0
1353|ZUARI AT PANCHAWADI|GOA|29.3|6.6|7.0|59.0|1.1|0.27|8.0|113.0
1354|MANDOVI AT NEGHBOURHOOD OF PANaNJI, GOA|GOA|28.8|6.0|6.2|106.0|1.5|0.28|9.0|166.0
1355|MANDOVI AT TONCA, MARCELA, GOA|GOA|28.3|5.9|6.6|516.0|1.1|0.18|8.0|169.0
1356|RIVER KALNaN AT CHANDELNaN PERNEM|GOA|25.8|7.3|6.1|87.0|0.9|0.33|6.0|169.0
1357|RIVER ASSONORA AT ASSONORA|GOA|28.3|7.3|5.9|74.0|1.5|0.22|8.0|163.0
1358|RIVER BICHOLIM VARAZAN NaNGAR|GOA|27.8|6.7|6.3|127.0|2.0|0.44|10.0|149.0
1359|RIVER CHAPORA NEAR ALORNaN FORT ,PERNEM|GOA|26.0|6.8|6.2|226.0|1.6|0.18|9.0|151.0
1360|RIVER KHANDEPAR AT OPA NaN PONDA|GOA|27.8|7.1|5.9|93.0|1.8|0.28|9.0|131.0
1361|RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM|GOA|26.3|7.4|6.2|76.0|1.3|0.41|11.0|133.0
1362|RIVER KUSHAWATI NEAR BUND AT KEVONaN,RIVON,SANGUEM|GOA|25.7|7.3|6.2|113.0|1.2|0.33|9.0|137.0
1363|RIVER MADAI AT DABOS NaN  VALPOI|GOA|29.0|7.3|5.9|100.0|1.3|0.27|6.0|173.0
1364|RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANaNPANaNJI|GOA|26.9|6.0|5.9|273.0|1.8|0.31|10.0|171.0
1365|RIVER SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONaN CANaNCONaN NaNTIONaNL HIGHWAY)|GOA|27.0|6.1|6.5|201.0|2.0|0.43|9.0|149.0
1366|RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM|GOA|27.5|6.2|6.3|245.0|1.8|0.31|7.0|135.0
1367|RIVER TALPONaN AT CANaNCONaN|GOA|28.3|7.0|6.5|75.0|0.9|0.22|7.0|166.0
1368|VALVANT AT SANKLI NaN BICHOLIM, GOA|GOA|29.0|7.3|6.0|74.0|1.6|0.11|8.0|181.0
1369|AMBA RIVER AT D/S OF WAKEN BRIDGENaNU/S OF JS PETRO CHEMICALS, WAKENPHATA, ROHA|MAHARASHTRA|28.2|7.1|7.9|108.0|3.3|0.42|65.0|137.0
1371|BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE|MAHARASHTRA|27.4|7.0|8.0|129.0|3.5|0.49|40.0|105.0
1372|BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE|MAHARASHTRA|27.3|7.0|8.0|130.0|3.3|0.46|33.0|93.0
1373|KALU AT ATALE VILLAGE, MAHARASHTRA|MAHARASHTRA|28.5|5.7|7.4|2323.0|6.3|1.47|400.0|541.0
1374|KAN RIVER NEAR SAKRI WATER WORKS, SAKRI, DHULE|MAHARASHTRA|28.4|5.9|7.6|462.0|4.9|2.47|23.0|63.0
1375|KUNDALIKA AT ROHA CITY, MAHARASHTRA|MAHARASHTRA|28.4|7.0|7.7|107.0|3.8|0.4|131.0|285.0
1376|KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE )|MAHARASHTRA|28.9|6.2|7.4|299.0|5.1|0.95|209.0|401.0
1377|KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINaN ZONE), SALAV, ROHA, RAIGAD|MAHARASHTRA|28.2|5.9|7.8|33259.0|6.8|1.61|114.0|228.0
1378|KUNDALIKA RIVER AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD|MAHARASHTRA|28.9|7.2|7.9|77.0|3.2|0.42|164.0|282.0
1379|MITHI RIVER|MAHARASHTRA|27.0|3.2|7.4|28018.0|46.0|1.67|908.0|1164.0
1380|MUCHKUNDI RIVER AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNaNGIRI|MAHARASHTRA|27.9|6.8|7.8|350.0|2.6|1.99|2.0|72.0
1381|PATALGANGA AT SHILPHATA, MAHARASHTRA|MAHARASHTRA|26.8|6.9|7.5|133.0|3.2|0.55|252.0|409.0
1382|PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA|MAHARASHTRA|27.2|6.9|7.5|143.0|3.4|0.54|149.0|307.0
1383|PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, KHARPADA, KHALAPUR, RAIGAD|MAHARASHTRA|26.8|6.1|6.9|609.0|4.2|3.1|65.0|135.0
1384|PATALGANGA RIVER AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD|MAHARASHTRA|26.9|6.8|7.4|129.0|3.2|0.86|51.0|133.0
1385|PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD|MAHARASHTRA|26.8|6.7|7.4|130.0|3.2|0.75|45.0|124.0
1386|PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR. RAIGAD|MAHARASHTRA|26.9|6.6|7.4|130.0|5.0|0.74|67.0|158.0
1387|PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD|MAHARASHTRA|26.9|6.7|7.5|120.0|3.6|0.73|85.0|226.0
1388|PEHLAR DAM ON PEHLAR R. INLET OF WATER WORKS, VASAI, THANE.|MAHARASHTRA|26.2|7.1|7.9|139.0|3.2|0.45|74.0|147.0
1389|SAVITRI RIVER AT OVALE VILLAGE.|MAHARASHTRA|27.4|6.0|7.4|13925.0|59.1|3.08|4.0|116.0
1390|SAVITRI JACKWELL AT UPSA KENDRE, NaNGALWADI, MAHAD, RAIGAD|MAHARASHTRA|26.4|6.7|7.7|274.0|2.3|2.04|5.0|88.0
1391|SAVITRI AT SHEDAV DOH,,RAIGAD|MAHARASHTRA|26.7|6.3|7.9|326.0|2.5|2.32|2.0|71.0
1392|SAVITRI RIVER AT DADLI BRIDGE|MAHARASHTRA|27.3|6.3|7.9|7392.0|2.4|6.41|4.0|71.0
1393|SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH|MAHARASHTRA|27.4|6.3|7.7|12051.0|4.4|5.37|4.0|102.0
